Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Vessel Number,Cruise Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Distance Fished (km),Net Width (m) ,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Effort (km2),Weight CPUE (kg/km2),Number CPUE (number/km2),akfin_load_date
EBS_SHELF,2016,-707,-15246,,162,201601,10,57.32307,-159.66967,57.35018,-159.66254,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,54,57,3.043,16.136,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049101848,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15253,,162,201601,17,57.32001,-161.5318,57.34479,-161.55185,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,53,55,3.008,16.195,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04871456,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15255,,162,201601,19,57.96511,-161.51197,57.98424,-161.54488,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,50,53,2.887,15.684,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045279708,0,0,3-Oct-19
EBS_SHELF,2018,-722,-18029,,94,201801,179,60.65067,-173.46372,60.67652,-173.47207,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,63,66,2.909,17.43,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05070387,0,0,3-Oct-19
EBS_SHELF,2018,-722,-18134,,94,201801,205,59.66273,-177.11609,59.68515,-177.13843,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,166,168,2.792,18.182,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050764144,0,0,3-Oct-19
EBS_SHELF,2018,-722,-18135,,94,201801,206,59.98953,-177.17712,59.99286,-177.22782,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,134,136,2.861,17.674,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050565314,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17543,,162,201801,16,57.30609,-161.53825,57.33111,-161.52574,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,54,56,2.882,17.169,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049481058,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11733,,162,201401,24,57.34342,-162.76235,57.31882,-162.76904,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,46,48,2.764,15.332,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042377648,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11736,,162,201401,27,56.33424,-162.79388,56.30888,-162.79214,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,77,79,2.82,15.765,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0444573,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11758,,162,201401,40,57.97816,-164.00662,58.00042,-164.02388,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,43,46,2.678,14.661,74120,weathervane scallop,Patinopecten caurinus,0,0,0.039262158,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11760,,162,201401,42,58.65822,-164.00138,58.68258,-164.0097,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,31,35,2.75,13.253,74120,weathervane scallop,Patinopecten caurinus,0,0,0.03644575,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11763,,162,201401,45,59.29954,-164.64882,59.32468,-164.64638,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,20,23,2.796,14.101,74120,weathervane scallop,Patinopecten caurinus,0,0,0.039426396,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11781,,162,201401,59,56.33265,-165.17695,56.32905,-165.2205,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,84,87,2.729,15.841,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043230089,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11786,-351812,162,201401,64,55.35398,-164.54146,55.33378,-164.56351,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,102,2.646,15.679,74120,weathervane scallop,Patinopecten caurinus,17.88,45,0.041486634,430.9821809,1084.686697,3-Oct-19
EBS_SHELF,2016,-707,-15264,,162,201601,27,56.01231,-162.81408,55.985,-162.82512,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,3.113,16.434,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051159042,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15269,,162,201601,33,56.33344,-163.41849,56.30754,-163.42276,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,84,2.89,14.987,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04331243,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15270,,162,201601,34,56.65846,-163.38192,56.6851,-163.37933,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.965,16.982,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05035163,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15271,,162,201601,35,57.0053,-163.35095,57.00735,-163.30428,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,67,2.851,16.188,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046151988,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15300,,162,201601,64,55.68883,-163.98502,55.71383,-163.99278,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,92,94,2.821,16.47,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04646187,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17581,,162,201801,22,57.68237,-162.75651,57.65619,-162.76437,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,41,43,2.948,16.244,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047887312,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17594,,162,201801,35,57.31535,-164.009,57.34109,-164.0075,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,2.862,16.084,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046032408,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17598,,162,201801,39,58.64556,-164.0063,58.67118,-164.00294,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,33,36,2.854,17.374,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049585396,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17599,,162,201801,40,58.98354,-164.00704,59.0089,-164.01691,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,26,29,2.875,17.311,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049769125,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17696,,162,201801,65,56.00039,-166.38513,55.99748,-166.43064,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,123,125,2.863,17.52,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05015976,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11811,,162,201401,73,56.32151,-166.41396,56.34511,-166.42183,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,102,104,2.667,16.273,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043400091,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11928,,162,201401,83,58.70139,-167.21608,58.67655,-167.21157,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,42,44,2.772,15.412,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042722064,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11935,,162,201401,90,59.30457,-169.23121,59.32901,-169.2372,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,48,50,2.737,15.539,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042530243,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11969,,162,201401,105,57.68269,-167.76865,57.65737,-167.76703,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.816,15.95,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0449152,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15487,,162,201601,99,56.98566,-168.91218,57.00249,-168.94678,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,78,80,2.818,16.665,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04696197,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15572,,162,201601,114,58.31695,-169.11427,58.34135,-169.11861,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.724,14.892,74120,weathervane scallop,Patinopecten caurinus,0,0,0.040565808,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17707,,162,201801,44,59.3445,-165.94867,59.31713,-165.95135,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,22,25,3.045,17.109,74120,weathervane scallop,Patinopecten caurinus,0,0,0.052096905,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17709,,162,201801,46,59.01636,-165.27061,58.9897,-165.28115,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,25,28,3.023,16.477,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049809971,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17715,,162,201801,92,59.66752,-168.67012,59.67396,-168.61891,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,38,40,2.981,16.912,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050414672,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17724,,162,201801,79,56.98746,-167.69109,57.01319,-167.68209,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,2.912,17.177,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050019424,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17727,,162,201801,82,57.98119,-167.80274,58.00737,-167.8081,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,2.927,17.331,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050727837,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17729,,162,201801,56,57.34576,-165.88586,57.32018,-165.89078,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.859,16.987,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048565833,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17833,,162,201801,93,59.36049,-169.25881,59.33514,-169.24447,20,,,,<50 m in NW section- INNER DOMAIN,,,,,5,Y,Unspecified gear performance problem,49,51,2.933,16.635,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048790455,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17834,,162,201801,94,59.02699,-169.18073,59.00049,-169.17833,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,5,Y,Unspecified gear performance problem,52,54,2.949,16.642,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049077258,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11982,,162,201401,118,57.0996,-170.45256,57.1217,-170.47704,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,46,48,2.871,15.825,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045433575,0,0,3-Oct-19
EBS_SHELF,2014,-689,-11997,,162,201401,122,58.97944,-171.1245,59.00475,-171.12126,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,2.818,16.98,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04784964,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12002,,162,201401,127,60.33289,-172.03488,60.32621,-172.08402,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,57,59,2.821,15.665,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044190965,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12006,,162,201401,131,59.01633,-171.78012,58.99197,-171.77626,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,2.716,16.787,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045593492,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12007,,162,201401,132,58.68389,-171.71233,58.65915,-171.72132,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,90,92,2.799,19.44,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05441256,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12011,-337431,162,201401,136,57.34851,-171.4647,57.32326,-171.47104,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,2.833,19.707,74120,weathervane scallop,Patinopecten caurinus,0.655,3,0.055829931,11.7320582,53.73461773,3-Oct-19
EBS_SHELF,2014,-689,-12017,,162,201401,142,55.67966,-167.58904,55.65327,-167.59401,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,133,134,2.95,19.226,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0567167,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12123,-341528,162,201401,145,57.33765,-172.81531,57.36302,-172.81851,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,118,2.826,17.392,74120,weathervane scallop,Patinopecten caurinus,0.972,4,0.049149792,19.77627901,81.38386425,3-Oct-19
EBS_SHELF,2014,-689,-12128,,162,201401,150,58.9913,-173.07663,59.01581,-173.08099,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.735,17.598,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04813053,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12148,,162,201401,156,59.82083,-172.28035,59.83447,-172.23775,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,74,76,2.836,17.429,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049428644,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12172,,162,201401,165,60.67184,-172.14121,60.66476,-172.09101,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,2.862,16.893,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048347766,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15579,,162,201601,121,60.33404,-169.99049,60.33763,-170.04098,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,50,52,2.825,16.126,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04555595,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15580,,162,201601,122,60.02011,-169.96849,59.99507,-169.96142,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,53,55,2.811,16.376,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046032936,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15582,,162,201601,124,59.34383,-169.8739,59.31824,-169.86932,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.855,16.173,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046173915,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15586,,162,201601,128,58.35307,-170.3782,58.32772,-170.36947,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.863,16.797,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048089811,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15604,,162,201601,136,58.64986,-171.08034,58.67437,-171.07256,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.76,17.134,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04728984,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15611,,162,201601,143,60.63938,-171.43242,60.66365,-171.44357,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,63,2.765,17.654,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04881331,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15757,,162,201601,166,61.3335,-176.93591,61.32784,-176.9855,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,114,116,2.736,18.01,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04927536,0,0,3-Oct-19
EBS_SHELF,2018,-723,-17893,,162,201801,131,56.98739,-172.04417,57.01185,-172.05322,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,118,2.773,15.065,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041775245,0,0,3-Oct-19
EBS_SHELF,2018,-723,-18019,,162,201801,160,57.97262,-173.45039,57.99718,-173.46265,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,118,2.824,18.228,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051475872,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12174,,162,201401,167,60.96967,-171.50223,60.99386,-171.492,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.744,17.32,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04752608,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12296,,162,201401,187,59.34846,-177.06139,59.32269,-177.05409,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,148,150,2.894,18.059,74120,weathervane scallop,Patinopecten caurinus,0,0,0.052262746,0,0,3-Oct-19
EBS_SHELF,2014,-689,-12320,,162,201401,205,58.74186,-175.00907,58.74381,-174.96104,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,140,142,2.797,17.451,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048810447,0,0,3-Oct-19
EBS_SHELF,2015,-697,-13954,,94,201501,15,57.65249,-161.47189,57.6741,-161.48991,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,50,53,2.632,16.979,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044688728,0,0,3-Oct-19
EBS_SHELF,2015,-697,-13957,,94,201501,22,57.01088,-162.78702,56.98522,-162.7946,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,61,2.889,15.975,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046151775,0,0,3-Oct-19
EBS_SHELF,2015,-697,-13965,,94,201501,8,58.01148,-160.21068,57.98663,-160.21623,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,48,51,2.782,15.477,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043057014,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15762,,162,201601,171,60.35723,-177.38611,60.33419,-177.36762,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,147,149,2.757,18.06,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04979142,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15786,,162,201601,185,58.66628,-176.87926,58.66225,-176.83256,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,135,137,2.754,18.261,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050290794,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15799,,162,201601,190,58.34951,-174.31535,58.32509,-174.31296,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,167,169,2.717,17.385,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047235045,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15805,,162,201601,196,56.69415,-172.57581,56.67022,-172.56561,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,2.732,17.193,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046971276,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16351,,162,201701,12,56.67948,-160.35199,56.65807,-160.38224,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,57,59,3.02,16.057,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04849214,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16354,,162,201701,15,55.98863,-162.26103,56.00664,-162.22978,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.797,16.948,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047403556,0,0,3-Oct-19
EBS_SHELF,2018,-723,-18158,,162,201801,189,61.66297,-175.83864,61.68307,-175.80686,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,94,96,2.799,18.497,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051773103,0,0,3-Oct-19
EBS_SHELF,2018,-723,-18162,,162,201801,193,61.66369,-173.72226,61.67914,-173.6829,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,68,70,2.706,16.158,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043723548,0,0,3-Oct-19
EBS_SHELF,2018,-723,-18170,,162,201801,177,59.36244,-175.74801,59.34098,-175.77585,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,134,136,2.864,16.172,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046316608,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18730,,94,201901,10,58.01526,-160.2015,57.99126,-160.21896,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,49,51,2.861,15.795,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045189495,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18740,,94,201901,20,56.9865,-161.55186,57.01129,-161.54762,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.768,16.797,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046494096,0,0,3-Oct-19
EBS_SHELF,2015,-697,-14127,,94,201501,27,56.00406,-162.23071,55.98539,-162.2636,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.921,16.542,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048319182,0,0,3-Oct-19
EBS_SHELF,2015,-697,-14129,,94,201501,29,55.67248,-163.39825,55.65641,-163.36295,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,80,82,2.853,16.979,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048441087,0,0,3-Oct-19
EBS_SHELF,2015,-697,-14141,,94,201501,49,58.3218,-165.28095,58.34717,-165.28337,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,44,46,2.823,15.806,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044620338,0,0,3-Oct-19
EBS_SHELF,2015,-697,-14480,,94,201501,66,55.32572,-167.53677,55.34407,-167.56636,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,147,149,2.775,18.22,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0505605,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16527,,162,201701,18,55.98589,-164.03443,56.01188,-164.03015,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,89,91,2.901,17.578,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050993778,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16552,,162,201701,43,56.68705,-166.43166,56.66527,-166.40973,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.77,17.078,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04730606,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16563,,162,201701,49,55.00082,-166.93641,55.02151,-166.96294,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,154,156,2.86,18.453,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05277558,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16564,,162,201701,50,55.3266,-166.97147,55.35152,-166.96899,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,139,141,2.774,20.122,74120,weathervane scallop,Patinopecten caurinus,0,0,0.055818428,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16567,,162,201701,53,56.32461,-167.03521,56.34992,-167.04525,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,111,113,2.88,18.154,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05228352,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16575,,162,201701,60,58.67131,-167.86935,58.69647,-167.87853,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,43,46,2.847,16.261,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046295067,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16577,,162,201701,62,59.3098,-167.91638,59.33455,-167.91109,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,38,41,2.767,15.381,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042559227,0,0,3-Oct-19
EBS_SHELF,2017,-711,-16579,,162,201701,64,59.97566,-167.98697,60.00147,-167.99543,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,24,27,2.908,15.416,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044829728,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18746,,94,201901,26,58.35716,-162.72763,58.33214,-162.72827,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,30,32,2.781,14.844,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041281164,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18750,,94,201901,30,57.01481,-162.7846,56.98957,-162.78506,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.805,15.384,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04315212,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18944,,94,201901,53,59.33907,-163.96075,59.34048,-164.01162,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,19,22,2.907,15.61,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04537827,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18947,,94,201901,56,59.33136,-165.94042,59.33908,-165.98715,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,21,24,2.802,15.263,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042766926,0,0,3-Oct-19
EBS_SHELF,2019,-726,-18948,,94,201901,57,59.0166,-166.5581,58.99737,-166.58831,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,31,34,2.755,14.866,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04095583,0,0,3-Oct-19
