haul_id,ager_id,ager_name,date_aged,shell_source,shell_num,shell_height,tot_annuli,code_let,code_num,annulus,annulus_height
KS03040924200311240279,1,Charlette Fullinck,,R,12,145,7,A,,,
KS03040924200311240285,1,Charlette Fullinck,,R,2,126,4,,,,
KS03040924200311240285,1,Charlette Fullinck,,R,12,127,4,,,1,33
KS03040924200311240285,1,Charlette Fullinck,,R,12,127,4,,,2,73
KS03040924200311240285,1,Charlette Fullinck,,R,12,127,4,,,3,100
KS03040924200311240285,1,Charlette Fullinck,,R,12,127,4,,,4,118
KS03040924200311240286,1,Charlette Fullinck,,R,2,127,4,,,,
KS03040924200311240286,1,Charlette Fullinck,,R,12,137,5,A,,,
KS03040924200311240290,1,Charlette Fullinck,,R,2,145,9,C,1,,
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,1,28
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,2,65
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,3,97
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,4,107
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,5,118
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,6,125
KS03040924200311240290,1,Charlette Fullinck,,R,12,132,8,C,1,7,128
KS03040924200311240291,1,Charlette Fullinck,,R,2,137,7,A,,,
KS03040924200311240291,1,Charlette Fullinck,,R,12,140,6,A,,,
KS03040924200311250296,1,Charlette Fullinck,,R,5,117,3,A,,,
KS03040924200311250296,1,Charlette Fullinck,,R,15,138,5,,,1,36
KS03040924200311250296,1,Charlette Fullinck,,R,15,138,5,,,2,75
KS03040924200311250296,1,Charlette Fullinck,,R,15,138,5,,,3,99
KS03040924200311250296,1,Charlette Fullinck,,R,15,138,5,,,4,123
KS03040924200311250296,1,Charlette Fullinck,,R,15,138,5,,,5,135
KS03040924200311250297,1,Charlette Fullinck,,R,5,139,6,A,,,
KS03040924200311250297,1,Charlette Fullinck,,R,15,117,3,A,,,
KS03040924200311250304,1,Charlette Fullinck,,R,5,141,5,,,,
KS03040924200311250304,1,Charlette Fullinck,,R,15,125,4,A,,,
KS03040924200311250305,1,Charlette Fullinck,,R,5,127,4,,,,
KS03040924200311250305,1,Charlette Fullinck,,R,15,145,7,,,,
KS03040924200311250312,1,Charlette Fullinck,,R,5,127,5,,,,
KS03040924200311250312,1,Charlette Fullinck,,R,15,146,6,A,,,
KS03040924200311260320,1,Charlette Fullinck,,R,8,120,4,A,,1,27
KS03040924200311260320,1,Charlette Fullinck,,R,8,120,4,A,,2,70
KS03040924200311260320,1,Charlette Fullinck,,R,8,120,4,A,,3,94
KS03040924200311260320,1,Charlette Fullinck,,R,8,120,4,A,,4,110
KS03040924200311260320,1,Charlette Fullinck,,R,18,158,14,C,1,,
KS03040924200311260321,1,Charlette Fullinck,,R,8,160,7,A,,,
KS03040924200311260321,1,Charlette Fullinck,,R,18,136,5,,,,
KS03040924200311260324,1,Charlette Fullinck,,R,8,119,4,A,,,
KS03040924200311260324,1,Charlette Fullinck,,R,18,147,5,,,,
KS03040924200311260325,1,Charlette Fullinck,,R,8,144,7,,,,
KS03040924200311260325,1,Charlette Fullinck,,R,18,129,5,A,,,
KS03040924200311270336,1,Charlette Fullinck,,R,7,119,3,A,,,
KS03040924200311270336,1,Charlette Fullinck,,R,17,136,5,,,1,34
KS03040924200311270336,1,Charlette Fullinck,,R,17,136,5,,,2,72
KS03040924200311270336,1,Charlette Fullinck,,R,17,136,5,,,3,102
KS03040924200311270336,1,Charlette Fullinck,,R,17,136,5,,,4,120
KS03040924200311270336,1,Charlette Fullinck,,R,17,136,5,,,5,132
KS03040924200311270338,1,Charlette Fullinck,,R,7,113,3,A,,,
KS03040924200311270338,1,Charlette Fullinck,,R,17,127,4,,,1,31
KS03040924200311270338,1,Charlette Fullinck,,R,17,127,4,,,2,76
KS03040924200311270338,1,Charlette Fullinck,,R,17,127,4,,,3,107
KS03040924200311270338,1,Charlette Fullinck,,R,17,127,4,,,4,118
KS03040924200311270340,1,Charlette Fullinck,,R,7,125,4,,,,
KS03040924200311270340,1,Charlette Fullinck,,R,17,143,6,,,,
KS03040924200311270344,1,Charlette Fullinck,,R,7,134,5,A,,,
KS03040924200311270344,1,Charlette Fullinck,,R,17,147,7,,,,
KS03040924200311270346,1,Charlette Fullinck,,R,7,146,7,A,,,
KS03040924200311270346,1,Charlette Fullinck,,R,17,140,5,A,,,
KS03040924200312020358,1,Charlette Fullinck,,R,5,146,7,,,,
KS03040924200312020358,1,Charlette Fullinck,,R,15,142,6,A,,,
KS03040924200312020359,1,Charlette Fullinck,,R,5,131,6,A,,,
KS03040924200312020359,1,Charlette Fullinck,,R,15,137,7,C,1,,
KS03040924200312020363,1,Charlette Fullinck,,R,5,133,4,A,,,
KS03040924200312020363,1,Charlette Fullinck,,R,15,150,7,,,,
KS03040924200312020365,1,Charlette Fullinck,,R,5,136,6,,,,
KS03040924200312020365,1,Charlette Fullinck,,R,15,136,5,,,,
KS03040924200312030371,1,Charlette Fullinck,,R,8,113,3,A,,1,33
KS03040924200312030371,1,Charlette Fullinck,,R,8,113,3,A,,2,73
KS03040924200312030371,1,Charlette Fullinck,,R,8,113,3,A,,3,100
KS03040924200312030371,1,Charlette Fullinck,,R,18,148,6,,,1,33
KS03040924200312030371,1,Charlette Fullinck,,R,18,148,6,,,2,74
KS03040924200312030371,1,Charlette Fullinck,,R,18,148,6,,,3,101
KS03040924200312030371,1,Charlette Fullinck,,R,18,148,6,,,4,119
KS03040924200312030371,1,Charlette Fullinck,,R,18,148,6,,,5,132
KS03040924200312030371,1,Charlette Fullinck,,R,18,148,6,,,6,141
KS03040924200312030373,1,Charlette Fullinck,,R,8,132,4,A,,,
KS03040924200312030373,1,Charlette Fullinck,,R,18,111,3,A,,,
KS03040924200312030376,1,Charlette Fullinck,,R,8,140,7,A,,,
KS03040924200312030376,1,Charlette Fullinck,,R,18,144,8,A,,,
KS03040924200312040381,1,Charlette Fullinck,,R,7,116,3,,,,
KS03040924200312040381,1,Charlette Fullinck,,R,17,122,4,,,,
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,1,33
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,2,67
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,3,92
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,4,110
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,5,125
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,6,134
KS03040924200312040390,1,Charlette Fullinck,,R,7,144,7,,,7,141
KS03040924200312040390,1,Charlette Fullinck,,R,17,133,5,,,,
KS03040924200312040392,1,Charlette Fullinck,,R,7,139,6,,,,
KS03040924200312040392,1,Charlette Fullinck,,R,17,133,5,,,,
KS03040924200312040394,1,Charlette Fullinck,,R,7,127,4,A,,,
KS03040924200312040394,1,Charlette Fullinck,,R,17,129,3,A,,,
KS03040924200312040397,1,Charlette Fullinck,,R,7,115,3,A,,,
KS03040924200312040397,1,Charlette Fullinck,,R,17,126,4,,,1,33
KS03040924200312040397,1,Charlette Fullinck,,R,17,126,4,,,2,77
KS03040924200312040397,1,Charlette Fullinck,,R,17,126,4,,,3,105
KS03040924200312040397,1,Charlette Fullinck,,R,17,126,4,,,4,121
KS03040924200312050401,1,Charlette Fullinck,,R,1,130,4,A,,,
KS03040924200312050401,1,Charlette Fullinck,,R,11,121,3,A,,,
KS03040924200312050402,1,Charlette Fullinck,,R,1,122,4,A,,1,38
KS03040924200312050402,1,Charlette Fullinck,,R,1,122,4,A,,2,73
KS03040924200312050402,1,Charlette Fullinck,,R,1,122,4,A,,3,106
KS03040924200312050402,1,Charlette Fullinck,,R,1,122,4,A,,4,114
KS03040924200312050402,1,Charlette Fullinck,,R,11,124,4,,,,
KS03040924200312050412,1,Charlette Fullinck,,R,1,136,4,A,,,
KS03040924200312050412,1,Charlette Fullinck,,R,11,137,4,AB,,,
KS03040924200312050414,1,Charlette Fullinck,,R,1,117,3,A,,,
KS03040924200312050414,1,Charlette Fullinck,,R,11,134,5,B,,2,54
KS03040924200312050414,1,Charlette Fullinck,,R,11,134,5,B,,3,93
KS03040924200312050414,1,Charlette Fullinck,,R,11,134,5,B,,4,113
KS03040924200312050414,1,Charlette Fullinck,,R,11,134,5,B,,5,124
KS03040924200312050417,1,Charlette Fullinck,,R,1,133,5,,,,
KS03040924200312050417,1,Charlette Fullinck,,R,11,122,3,A,,,
KS03040924200312060420,1,Charlette Fullinck,,R,4,127,4,A,,,
KS03040924200312060420,1,Charlette Fullinck,,R,14,116,3,A,,,
KS03040924200312060422,1,Charlette Fullinck,,R,4,120,4,,,,
KS03040924200312060422,1,Charlette Fullinck,,R,14,136,4,,,,
KS03040924200312060431,1,Charlette Fullinck,,R,4,119,3,A,,,
KS03040924200312060431,1,Charlette Fullinck,,R,14,143,4,,,1,37
KS03040924200312060431,1,Charlette Fullinck,,R,14,143,4,,,2,100
KS03040924200312060431,1,Charlette Fullinck,,R,14,143,4,,,3,123
KS03040924200312060431,1,Charlette Fullinck,,R,14,143,4,,,4,138
KS03040924200312060433,1,Charlette Fullinck,,R,4,134,4,A,,,
KS03040924200312060433,1,Charlette Fullinck,,R,14,137,4,,,,
KS03040924200312070441,1,Charlette Fullinck,,R,3,117,3,A,,,
KS03040924200312070441,1,Charlette Fullinck,,R,13,129,4,A,,,
KS03040924200312070450,1,Charlette Fullinck,,R,3,135,4,A,,,
KS03040924200312070450,1,Charlette Fullinck,,R,13,130,3,A,,,
KS03040924200312070452,1,Charlette Fullinck,,R,3,144,5,A,,,
KS03040924200312070452,1,Charlette Fullinck,,R,13,123,3,A,,1,40
KS03040924200312070452,1,Charlette Fullinck,,R,13,123,3,A,,2,74
KS03040924200312070452,1,Charlette Fullinck,,R,13,123,3,A,,3,108
KS03040924200312070457,1,Charlette Fullinck,,R,3,124,3,A,,1,40
KS03040924200312070457,1,Charlette Fullinck,,R,3,124,3,A,,2,82
KS03040924200312070457,1,Charlette Fullinck,,R,3,124,3,A,,3,109
KS03040924200312070457,1,Charlette Fullinck,,R,13,132,4,A,,,
KS03040924200312070458,1,Charlette Fullinck,,R,3,119,3,A,,,
KS03040924200312070458,1,Charlette Fullinck,,R,13,129,4,A,,,
KS03040924200312080461,1,Charlette Fullinck,,R,2,135,4,A,,,
KS03040924200312080461,1,Charlette Fullinck,,R,12,127,4,A,,,
KS03040924200312080462,1,Charlette Fullinck,,R,2,118,3,A,,,
KS03040924200312080462,1,Charlette Fullinck,,R,12,116,3,A,,,
KS03040924200312080472,1,Charlette Fullinck,,R,2,126,4,A,,,
KS03040924200312080472,1,Charlette Fullinck,,R,12,134,4,,,1,39
KS03040924200312080472,1,Charlette Fullinck,,R,12,134,4,,,2,86
KS03040924200312080472,1,Charlette Fullinck,,R,12,134,4,,,3,113
KS03040924200312080472,1,Charlette Fullinck,,R,12,134,4,,,4,128
KS03040924200312080474,1,Charlette Fullinck,,R,2,115,3,,,1,34
KS03040924200312080474,1,Charlette Fullinck,,R,2,115,3,,,2,77
KS03040924200312080474,1,Charlette Fullinck,,R,2,115,3,,,3,104
KS03040924200312080474,1,Charlette Fullinck,,R,2,115,3,,,4,112
KS03040924200312080474,1,Charlette Fullinck,,R,12,117,4,,,,
KS03040924200312080476,1,Charlette Fullinck,,R,2,127,3,A,,,
KS03040924200312080476,1,Charlette Fullinck,,R,12,135,4,,,,
KS03040924200312090482,1,Charlette Fullinck,,R,5,112,3,A,,1,34
KS03040924200312090482,1,Charlette Fullinck,,R,5,112,3,A,,2,78
KS03040924200312090482,1,Charlette Fullinck,,R,5,112,3,A,,3,100
KS03040924200312090482,1,Charlette Fullinck,,R,15,117,4,,,,
KS03040924200312090484,1,Charlette Fullinck,,R,5,124,3,A,,,
KS03040924200312090484,1,Charlette Fullinck,,R,15,147,5,A,,,
KS03040924200312090491,1,Charlette Fullinck,,R,5,148,5,A,,1,29
KS03040924200312090491,1,Charlette Fullinck,,R,5,148,5,A,,2,56
KS03040924200312090491,1,Charlette Fullinck,,R,5,148,5,A,,3,105
KS03040924200312090491,1,Charlette Fullinck,,R,5,148,5,A,,4,127
KS03040924200312090491,1,Charlette Fullinck,,R,5,148,5,A,,5,141
KS03040924200312090491,1,Charlette Fullinck,,R,15,120,3,A,,,
KS03040924200312090494,1,Charlette Fullinck,,R,5,121,4,,,,
KS03040924200312090494,1,Charlette Fullinck,,R,15,111,3,A,,,
KS03040924200312090499,1,Charlette Fullinck,,R,5,117,3,A,,,
KS03040924200312090499,1,Charlette Fullinck,,R,15,114,4,,,,
KS03040924200312100502,1,Charlette Fullinck,,R,8,128,4,A,,,
KS03040924200312100502,1,Charlette Fullinck,,R,18,125,4,A,,1,30
KS03040924200312100502,1,Charlette Fullinck,,R,18,125,4,A,,2,68
KS03040924200312100502,1,Charlette Fullinck,,R,18,125,4,A,,3,101
KS03040924200312100502,1,Charlette Fullinck,,R,18,125,4,A,,4,115
KS03040924200312100513,1,Charlette Fullinck,,R,18,148,6,,,,
KS03040924200312100515,1,Charlette Fullinck,,R,8,136,5,,,,
KS03040924200312100515,1,Charlette Fullinck,,R,18,126,4,A,,,
KS03040924200312100517,1,Charlette Fullinck,,R,8,158,8,,,,
KS03040924200312100517,1,Charlette Fullinck,,R,18,135,5,,,1,38
KS03040924200312100517,1,Charlette Fullinck,,R,18,135,5,,,2,78
KS03040924200312100517,1,Charlette Fullinck,,R,18,135,5,,,3,103
KS03040924200312100517,1,Charlette Fullinck,,R,18,135,5,,,4,120
KS03040924200312100517,1,Charlette Fullinck,,R,18,135,5,,,5,131
KS03040924200312100519,1,Charlette Fullinck,,R,8,123,3,A,,,
KS03040924200312100519,1,Charlette Fullinck,,R,18,124,4,,,,
KS03040924200312110527,1,Charlette Fullinck,,R,7,139,7,,,,
KS03040924200312110527,1,Charlette Fullinck,,R,17,114,3,A,,,
KS03040924200312110534,1,Charlette Fullinck,,R,7,127,4,A,,,
KS03040924200312110534,1,Charlette Fullinck,,R,17,129,4,A,,,
KS03040924200312110536,1,Charlette Fullinck,,R,7,137,4,A,,,
KS03040924200312110536,1,Charlette Fullinck,,R,17,136,4,A,,1,23
KS03040924200312110536,1,Charlette Fullinck,,R,17,136,4,A,,2,47
KS03040924200312110536,1,Charlette Fullinck,,R,17,136,4,A,,3,85
KS03040924200312110536,1,Charlette Fullinck,,R,17,136,4,A,,4,116
KS03040924200312110536,1,Charlette Fullinck,,R,17,136,4,A,,5,130
KS03040924200312110539,1,Charlette Fullinck,,R,7,126,4,,,,
KS03040924200312110539,1,Charlette Fullinck,,R,17,134,4,A,,,
KS03040924200312110541,1,Charlette Fullinck,,R,7,129,4,A,,1,42
KS03040924200312110541,1,Charlette Fullinck,,R,7,129,4,A,,2,81
KS03040924200312110541,1,Charlette Fullinck,,R,7,129,4,A,,3,107
KS03040924200312110541,1,Charlette Fullinck,,R,7,129,4,A,,4,121
KS03040924200312110541,1,Charlette Fullinck,,R,17,132,4,A,,,
KS03040924200312120544,1,Charlette Fullinck,,R,1,129,4,A,,1,40
KS03040924200312120544,1,Charlette Fullinck,,R,1,129,4,A,,2,80
KS03040924200312120544,1,Charlette Fullinck,,R,1,129,4,A,,3,109
KS03040924200312120544,1,Charlette Fullinck,,R,1,129,4,A,,4,123
KS03040924200312120544,1,Charlette Fullinck,,R,11,138,6,,,,
KS03040924200312120554,1,Charlette Fullinck,,R,1,114,3,A,,,
KS03040924200312120554,1,Charlette Fullinck,,R,11,131,4,A,,,
KS03040924200312120556,1,Charlette Fullinck,,R,1,119,3,A,,,
KS03040924200312120556,1,Charlette Fullinck,,R,11,122,3,A,,,
KS03040924200312120559,1,Charlette Fullinck,,R,1,116,3,A,,,
KS03040924200312120559,1,Charlette Fullinck,,R,11,143,6,,,,
KS03040924200312120562,1,Charlette Fullinck,,R,1,132,4,A,,,
KS03040924200312120562,1,Charlette Fullinck,,R,11,115,3,B,,1,45
KS03040924200312120562,1,Charlette Fullinck,,R,11,115,3,B,,2,87
KS03040924200312120562,1,Charlette Fullinck,,R,11,115,3,B,,3,106
KS03040924200312130564,1,Charlette Fullinck,,R,4,135,5,A,,1,15
KS03040924200312130564,1,Charlette Fullinck,,R,4,135,5,A,,2,51
KS03040924200312130564,1,Charlette Fullinck,,R,4,135,5,A,,3,90
KS03040924200312130564,1,Charlette Fullinck,,R,4,135,5,A,,4,114
KS03040924200312130564,1,Charlette Fullinck,,R,4,135,5,A,,5,130
KS03040924200312130564,1,Charlette Fullinck,,R,14,126,4,,,,
KS03040924200312130566,1,Charlette Fullinck,,R,4,137,4,,,,
KS03040924200312130566,1,Charlette Fullinck,,R,14,125,4,A,,,
KS03040924200312130569,1,Charlette Fullinck,,R,4,140,6,,,,
KS03040924200312130569,1,Charlette Fullinck,,R,14,125,5,,,,
KS03040924200312130575,1,Charlette Fullinck,,R,4,128,4,A,,,
KS03040924200312130575,1,Charlette Fullinck,,R,14,134,5,,,,
KS03040924200312130578,1,Charlette Fullinck,,R,4,132,4,A,,1,31
KS03040924200312130578,1,Charlette Fullinck,,R,4,132,4,A,,2,60
KS03040924200312130578,1,Charlette Fullinck,,R,4,132,4,A,,3,99
KS03040924200312130578,1,Charlette Fullinck,,R,4,132,4,A,,4,123
KS03040924200312130578,1,Charlette Fullinck,,R,14,130,4,A,,,
KS03040924200312140585,1,Charlette Fullinck,,R,3,134,5,AB,,,
KS03040924200312140585,1,Charlette Fullinck,,R,13,123,3,A,,,
KS03040924200312140587,1,Charlette Fullinck,,R,3,138,6,A,,1,26
KS03040924200312140587,1,Charlette Fullinck,,R,3,138,6,A,,2,50
KS03040924200312140587,1,Charlette Fullinck,,R,3,138,6,A,,3,83
KS03040924200312140587,1,Charlette Fullinck,,R,3,138,6,A,,4,104
KS03040924200312140587,1,Charlette Fullinck,,R,3,138,6,A,,5,121
KS03040924200312140587,1,Charlette Fullinck,,R,3,138,6,A,,6,134
KS03040924200312140587,1,Charlette Fullinck,,R,13,121,4,A,,,
KS03040924200312140590,1,Charlette Fullinck,,R,3,118,3,A,,,
KS03040924200312140590,1,Charlette Fullinck,,R,13,125,3,A,,,
KS03040924200312150600,1,Charlette Fullinck,,R,2,131,4,,,,
KS03040924200312150600,1,Charlette Fullinck,,R,12,119,3,A,,,
KS03040924200312150602,1,Charlette Fullinck,,R,2,112,3,A,,1,31
KS03040924200312150602,1,Charlette Fullinck,,R,2,112,3,A,,2,71
KS03040924200312150602,1,Charlette Fullinck,,R,2,112,3,A,,3,100
KS03040924200312150602,1,Charlette Fullinck,,R,12,118,3,A,,1,36
KS03040924200312150602,1,Charlette Fullinck,,R,12,118,3,A,,2,77
KS03040924200312150602,1,Charlette Fullinck,,R,12,118,3,A,,3,105
KS03040924200312150608,1,Charlette Fullinck,,R,2,145,5,,,1,36
KS03040924200312150608,1,Charlette Fullinck,,R,2,145,5,,,2,68
KS03040924200312150608,1,Charlette Fullinck,,R,2,145,5,,,3,108
KS03040924200312150608,1,Charlette Fullinck,,R,2,145,5,,,4,127
KS03040924200312150608,1,Charlette Fullinck,,R,2,145,5,,,5,140
KS03040924200312150608,1,Charlette Fullinck,,R,12,120,3,A,,,
KS03040924200312150611,1,Charlette Fullinck,,R,2,125,4,,,,
KS03040924200312150611,1,Charlette Fullinck,,R,12,136,5,,,,
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,1,23
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,2,44
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,3,84
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,4,105
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,5,120
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,6,130
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,7,136
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,8,143
KS03058200200307180003,1,Charlette Fullinck,,R,1,148,9,,,9,146
KS03058200200307180003,1,Charlette Fullinck,,R,11,153,7,,,,
KS03058200200307190013,1,Charlette Fullinck,,R,4,147,7,,,,
KS03058200200307190013,1,Charlette Fullinck,,R,14,133,5,,,,
KS03058200200307190014,1,Charlette Fullinck,,R,4,147,5,,,,
KS03058200200307190014,1,Charlette Fullinck,,R,14,136,6,,,,
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,1,35
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,2,65
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,3,85
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,4,108
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,5,126
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,6,136
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,7,143
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,8,149
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,9,154
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,10,159
KS03058200200307200023,1,Charlette Fullinck,,R,3,165,12,C,1,11,163
KS03058200200307200023,1,Charlette Fullinck,,R,13,128,4,,,,
KS03058200200307200027,1,Charlette Fullinck,,R,3,143,5,,,1,38
KS03058200200307200027,1,Charlette Fullinck,,R,3,143,5,,,2,71
KS03058200200307200027,1,Charlette Fullinck,,R,3,143,5,,,3,104
KS03058200200307200027,1,Charlette Fullinck,,R,3,143,5,,,4,124
KS03058200200307200027,1,Charlette Fullinck,,R,3,143,5,,,5,135
KS03058200200307200027,1,Charlette Fullinck,,R,13,124,4,,,,
KS03058200200307210035,1,Charlette Fullinck,,R,2,148,9,C,1,,
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,1,41
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,2,86
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,3,111
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,4,126
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,5,139
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,6,147
KS03058200200307210035,1,Charlette Fullinck,,R,12,159,7,,,7,155
KS03058200200307210038,1,Charlette Fullinck,,R,2,153,7,,,,
KS03058200200307210038,1,Charlette Fullinck,,R,12,123,4,,,,
KS03058200200307220047,1,Charlette Fullinck,,R,5,148,7,,,,
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,1,21
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,2,62
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,3,87
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,4,107
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,5,118
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,6,126
KS03058200200307220047,1,Charlette Fullinck,,R,15,132,7,,,7,130
KS03058200200307220048,1,Charlette Fullinck,,R,5,160,9,,,,
KS03058200200307220048,1,Charlette Fullinck,,R,15,131,5,,,,
KS03058200200307220049,1,Charlette Fullinck,,R,5,130,6,,,,
KS03058200200307220049,1,Charlette Fullinck,,R,15,183,14,,,,
KS03058200200307220050,1,Charlette Fullinck,,R,5,165,7,,,,
KS03058200200307220050,1,Charlette Fullinck,,R,15,120,4,,,1,37
KS03058200200307220050,1,Charlette Fullinck,,R,15,120,4,,,2,75
KS03058200200307220050,1,Charlette Fullinck,,R,15,120,4,,,3,103
KS03058200200307220050,1,Charlette Fullinck,,R,15,120,4,,,4,115
KS03058200200307220051,1,Charlette Fullinck,,R,5,142,5,,,1,35
KS03058200200307220051,1,Charlette Fullinck,,R,5,142,5,,,2,69
KS03058200200307220051,1,Charlette Fullinck,,R,5,142,5,,,3,106
KS03058200200307220051,1,Charlette Fullinck,,R,5,142,5,,,4,124
KS03058200200307220051,1,Charlette Fullinck,,R,5,142,5,,,5,138
KS03058200200307220051,1,Charlette Fullinck,,R,15,150,7,,,,
KS03058200200307230065,1,Charlette Fullinck,,R,8,152,6,,,1,36
KS03058200200307230065,1,Charlette Fullinck,,R,8,152,6,,,2,68
KS03058200200307230065,1,Charlette Fullinck,,R,8,152,6,,,3,107
KS03058200200307230065,1,Charlette Fullinck,,R,8,152,6,,,4,129
KS03058200200307230065,1,Charlette Fullinck,,R,8,152,6,,,5,141
KS03058200200307230065,1,Charlette Fullinck,,R,8,152,6,,,6,149
KS03058200200307230065,1,Charlette Fullinck,,R,18,128,3,,,,
KS03058200200307230066,1,Charlette Fullinck,,R,8,142,5,,,,
KS03058200200307230066,1,Charlette Fullinck,,R,18,160,7,,,,
KS03058200200307230067,1,Charlette Fullinck,,R,8,132,4,,,,
KS03058200200307230067,1,Charlette Fullinck,,R,18,139,5,,,,
KS03058200200307230070,1,Charlette Fullinck,,R,8,140,5,,,1,31
KS03058200200307230070,1,Charlette Fullinck,,R,8,140,5,,,2,76
KS03058200200307230070,1,Charlette Fullinck,,R,8,140,5,,,3,110
KS03058200200307230070,1,Charlette Fullinck,,R,8,140,5,,,4,123
KS03058200200307230070,1,Charlette Fullinck,,R,8,140,5,,,5,136
KS03058200200307230070,1,Charlette Fullinck,,R,18,130,5,,,,
KS03058200200307230071,1,Charlette Fullinck,,R,8,127,4,,,,
KS03058200200307230071,1,Charlette Fullinck,,R,18,144,8,C,1,,
KS03058200200307240086,1,Charlette Fullinck,,R,7,168,8,,,,
KS03058200200307240086,1,Charlette Fullinck,,R,17,130,4,,,,
KS03058200200307240087,1,Charlette Fullinck,,R,7,169,8,,,,
KS03058200200307240087,1,Charlette Fullinck,,R,17,138,4,,,1,29
KS03058200200307240087,1,Charlette Fullinck,,R,17,138,4,,,2,82
KS03058200200307240087,1,Charlette Fullinck,,R,17,138,4,,,3,111
KS03058200200307240087,1,Charlette Fullinck,,R,17,138,4,,,4,129
KS03058200200307240088,1,Charlette Fullinck,,R,7,128,4,,,,
KS03058200200307240088,1,Charlette Fullinck,,R,17,160,7,,,,
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,1,31
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,2,76
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,3,118
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,4,137
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,5,148
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,6,156
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,7,164
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,8,169
KS03058200200307240089,1,Charlette Fullinck,,R,7,177,11,C,1,9,173
KS03058200200307240089,1,Charlette Fullinck,,R,17,132,4,,,,
KS03058200200307240090,1,Charlette Fullinck,,R,7,145,4,,,,
KS03058200200307240090,1,Charlette Fullinck,,R,17,121,3,,,,
KS03058200200307250106,1,Charlette Fullinck,,R,1,154,8,,,,
KS03058200200307250106,1,Charlette Fullinck,,R,11,131,4,,,1,19
KS03058200200307250106,1,Charlette Fullinck,,R,11,131,4,,,2,58
KS03058200200307250106,1,Charlette Fullinck,,R,11,131,4,,,3,96
KS03058200200307250106,1,Charlette Fullinck,,R,11,131,4,,,4,123
KS03058200200307250107,1,Charlette Fullinck,,R,1,145,5,,,,
KS03058200200307250107,1,Charlette Fullinck,,R,11,137,4,,,,
KS03058200200307250108,1,Charlette Fullinck,,R,1,163,8,,,,
KS03058200200307250108,1,Charlette Fullinck,,R,11,136,4,,,,
KS03058200200307250109,1,Charlette Fullinck,,R,1,160,8,,,,
